Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.572291927814483643e+03,8.625971090943867381e+00,0.000000000000000000e+00,4.076200000000000045e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.573292802333831787e+03,2.067319918094402809e+01,0.000000000000000000e+00,4.056700000000000017e+01,3.475099999999999767e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.574293310165405273e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.484799999999999898e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.575294094324111938e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.576295123338699341e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.577295717954635620e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.479999999999999716e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.578296284437179565e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.579297182321548462e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.580297885179519653e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.056700000000000017e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.581298086643218994e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.061599999999999966e+01,3.470199999999999818e+01,4.000000000000000000e+01,0.000000000000000000e+00
