Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
7.495989322662353516e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.128099999999999881e+01,2.487800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.615858721733093262e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.132900000000000063e+01,2.497599999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.735722661018371582e+01,7.687094802659646575e+01,0.000000000000000000e+00,3.157400000000000162e+01,2.492699999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.852978134155273438e+01,8.778842807576303642e+01,0.000000000000000000e+00,3.171999999999999886e+01,2.478000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
7.972550725936889648e+01,7.558861742181875343e+01,0.000000000000000000e+00,3.196499999999999986e+01,2.487800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.092705178260803223e+01,9.831842040705264196e+01,0.000000000000000000e+00,3.201400000000000290e+01,2.487800000000000011e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.214073443412780762e+01,8.176185158230158834e+01,0.000000000000000000e+00,3.220900000000000318e+01,2.482900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.333579516410827637e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.220900000000000318e+01,2.507300000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.452758884429931641e+01,8.050523960926255995e+01,0.000000000000000000e+00,3.240500000000000114e+01,2.502400000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.571479511260986328e+01,8.544922153105942186e+01,0.000000000000000000e+00,3.255100000000000193e+01,2.502400000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.690351271629333496e+01,7.251105133674705883e+01,0.000000000000000000e+00,3.279599999999999937e+01,2.512199999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.808842492103576660e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.279599999999999937e+01,2.502400000000000091e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.928293848037719727e+01,4.548748460133886340e+01,0.000000000000000000e+00,3.323599999999999710e+01,2.517099999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.047339320182800293e+01,9.406424037093040624e+01,0.000000000000000000e+00,3.323599999999999710e+01,2.507300000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.164889907836914062e+01,7.732930840435857078e+01,0.000000000000000000e+00,3.338199999999999790e+01,2.521999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.283057045936584473e+01,6.365277866967642240e+01,0.000000000000000000e+00,3.362700000000000244e+01,2.512199999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.401866102218627930e+01,7.888867462365443828e+01,0.000000000000000000e+00,3.372399999999999665e+01,2.526899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.520031714439392090e+01,7.195822476616395136e+01,0.000000000000000000e+00,3.387100000000000222e+01,2.526899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.637247133255004883e+01,5.193686070504601560e+01,0.000000000000000000e+00,3.416400000000000148e+01,2.521999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.754996347427368164e+01,7.784110876810534307e+01,0.000000000000000000e+00,3.421300000000000097e+01,2.541499999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.873896145820617676e+01,5.920532791487696045e+01,0.000000000000000000e+00,3.440899999999999892e+01,2.526899999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.992553901672363281e+01,8.067099717064813547e+01,0.000000000000000000e+00,3.440899999999999892e+01,2.531800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.011080203056335449e+02,3.832364793096822098e+01,0.000000000000000000e+00,3.475099999999999767e+01,2.551300000000000168e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.022929503917694092e+02,6.894147375046608772e+01,0.000000000000000000e+00,3.479999999999999716e+01,2.531800000000000139e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.034906785488128662e+02,4.990949014897844904e+01,0.000000000000000000e+00,3.499499999999999744e+01,2.546399999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.046729247570037842e+02,4.617746339920233112e+01,0.000000000000000000e+00,3.519100000000000250e+01,2.536700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.058832316398620605e+02,6.093112260990849904e+01,0.000000000000000000e+00,3.523899999999999721e+01,2.536700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.070932240486145020e+02,5.356197345496814677e+01,0.000000000000000000e+00,3.533700000000000330e+01,2.536700000000000088e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.082782256603240967e+02,3.916263549274205502e+01,0.000000000000000000e+00,3.553300000000000125e+01,2.551300000000000168e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.094361152648925781e+02,4.132732903635125865e+01,0.000000000000000000e+00,3.567900000000000205e+01,2.561100000000000065e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.106171576976776123e+02,3.789496252949506783e+01,0.000000000000000000e+00,3.582600000000000051e+01,2.551300000000000168e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.117802612781524658e+02,4.672391531381651220e+01,0.000000000000000000e+00,3.587500000000000000e+01,2.551300000000000168e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.130228264331817627e+02,1.445168139650860084e+01,0.000000000000000000e+00,3.616799999999999926e+01,2.561100000000000065e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.141922407150268555e+02,3.857533677737866640e+01,0.000000000000000000e+00,3.621699999999999875e+01,2.570899999999999963e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.153578531742095947e+02,4.272914737324868639e+01,0.000000000000000000e+00,3.621699999999999875e+01,2.561100000000000065e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.165429878234863281e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.551300000000000168e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.177389168739318848e+02,2.826453230202340450e+01,0.000000000000000000e+00,3.665699999999999648e+01,2.575799999999999912e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.189288568496704102e+02,1.974230233915321620e+01,0.000000000000000000e+00,3.675500000000000256e+01,2.575799999999999912e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.201232659816741943e+02,4.208402088298978327e+00,0.000000000000000000e+00,3.695000000000000284e+01,2.575799999999999912e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.213104901313781738e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.719500000000000028e+01,2.585500000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
