Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.927749397754669189e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.939467859268188477e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.951060810089111328e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655899999999999750e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.962733218669891357e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.650999999999999801e+01,2.859199999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.974260339736938477e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.655899999999999750e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.985828797817230225e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.670600000000000307e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.997359123229980469e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.670600000000000307e+01,2.839699999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.009188730716705322e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.020727677345275879e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.032285437583923340e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.670600000000000307e+01,2.844600000000000151e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.043786935806274414e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.665699999999999648e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.055332717895507812e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.067151994705200195e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.660799999999999699e+01,2.854299999999999926e+01,2.300000000000000000e+01,2.300000000000000000e+01
